SegmentID,OLT
SegmentID,LSD
SegmentID,LLD
SegmentID,ITR
SegmentID,ITO
SegmentID,MED
SegmentID,TXT
SegmentID,HSO
SegmentID,HSL
SegmentID,SAR
SegmentID,SAT
SegmentID,SSR
SegmentID,SRF
SegmentID,SLD
SegmentID,UDD
SegmentID,UST
SegmentID,UCT
SegmentID,UPL
SegmentID,URF
SegmentID,ULD
SegmentID,UTR
SegmentID,ALD
SegmentID,AGD
SegmentID,AQD
SegmentID,KTR
SegmentID,KFT
SegmentID,BDT
SegmentID,SBK
SegmentID,CBK
SegmentID,APD
SegmentID,TCM
SegmentID,TDM
SegmentID,EXC
SegmentID,TPM
SegmentID,PIC
SegmentID,OOL
SegmentID,DFT
SegmentID,PDT
SegmentID,UPS
SegmentID,TOT
SegmentID,VRS
SegmentID,SPD
SegmentID,NPV
SegmentID,LPV
SegmentID,NOI
SegmentID,NAM
SegmentID,LTY
SegmentID,STT
SegmentID,TRA
SegmentID,LMI
SegmentID,IRF
SegmentID,ILD
SegmentID,STL
SegmentID,TLR
SegmentID,PRN
SegmentID,STD
SegmentID,SRD
SegmentID,SRT
SegmentID,CRF
SegmentID,CTR
SegmentID,DNS
SegmentID,ORF
SegmentID,DLD
SegmentID,DLS
SegmentID,PLR
SegmentID,PRP
SegmentID,DSC
SegmentID,DSD
SegmentID,PRU
SegmentID,PYC
SegmentID,OIR
SegmentID,CIA
SegmentID,TAL
SegmentID,TAR
SegmentID,CMI
SegmentID,PNT
SegmentID,VDE
SegmentID,CLE
SegmentID,BLO
SegmentID,LTA
SegmentID,RKB
SegmentID,RKO
SegmentID,SEC
SegmentID,RSY
SegmentID,BSY
SegmentID,ACC
SegmentID,SOP
SegmentID,UPR
SegmentID,ETR
SegmentID,RKH
SegmentID,RRU
SegmentID,BHD
SegmentID,BLD
SegmentID,AIT
SegmentID,CTN
SegmentID,SIS
SegmentID,STR
SegmentID,RSI
SegmentID,RTR
SegmentID,SIT
SegmentID,RFT
SegmentID,LPT
